[DEBUG] 2021-02-20 21:10:46.825 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-20 21:10:46.835 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-20 21:10:46.840 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-20 21:10:46.934 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-20 21:10:46.936 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-20 21:10:47.135 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-20 21:10:47.136 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-20 21:10:47.140 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-20 21:10:47.406 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-20 21:10:47.428 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-20 21:10:47.429 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-02-20 21:10:50.496 [main] SQL - select user0_.id as id1_1_, user0_.email as email2_1_, user0_.password as password3_1_, user0_.user_name as user_nam4_1_ from user user0_ where user0_.user_name like ?
[DEBUG] 2021-02-20 21:10:50.497 [main] Loader - Result set row: 0
[DEBUG] 2021-02-20 21:10:50.497 [main] Loader - Result row: EntityKey[com.kevinleader.bgr.entity.User#5]
[DEBUG] 2021-02-20 21:10:50.498 [main] Loader - Result set row: 1
[DEBUG] 2021-02-20 21:10:50.498 [main] Loader - Result row: EntityKey[com.kevinleader.bgr.entity.User#6]
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.User#5]
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `email` : value = inkleined@madisoncollege.edu
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `password` : value = supersecret5
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `rankingConfigurations` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`rankingConfigurations`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `userName` : value = dklein
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `wishedGames` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`wishedGames`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.User#5]
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.User#6]
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `email` : value = xxtillmanxx@hotmail.com
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `password` : value = supersecret6
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `rankingConfigurations` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`rankingConfigurations`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `userName` : value = dtillman
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Processing attribute `wishedGames` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Attribute (`wishedGames`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.498 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.User#6]
[DEBUG] 2021-02-20 21:10:50.499 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.kevinleader.bgr.entity.User.wishedGames#6]
[DEBUG] 2021-02-20 21:10:50.499 [main] SQL - select wishedgame0_.user_id as user_id3_2_0_, wishedgame0_.id as id1_2_0_, wishedgame0_.id as id1_2_1_, wishedgame0_.igdb_game_id as igdb_gam2_2_1_, wishedgame0_.user_id as user_id3_2_1_ from wished_game wishedgame0_ where wishedgame0_.user_id=?
[DEBUG] 2021-02-20 21:10:50.500 [main] ResultSetProcessorImpl - Preparing collection initializer : [com.kevinleader.bgr.entity.User.wishedGames#6]
[DEBUG] 2021-02-20 21:10:50.500 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:50.500 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.wishedGames#6]
[DEBUG] 2021-02-20 21:10:50.500 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:50.500 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:50.500 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-02-20 21:10:50.500 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.kevinleader.bgr.entity.User.rankingConfigurations#6]
[DEBUG] 2021-02-20 21:10:50.500 [main] SQL - select rankingcon0_.user_id as user_id8_0_0_, rankingcon0_.id as id1_0_0_, rankingcon0_.id as id1_0_1_, rankingcon0_.configuration_name as configur2_0_1_, rankingcon0_.genres as genres3_0_1_, rankingcon0_.highest_price as highest_4_0_1_, rankingcon0_.lowest_price as lowest_p5_0_1_, rankingcon0_.platforms as platform6_0_1_, rankingcon0_.release_span as release_7_0_1_, rankingcon0_.user_id as user_id8_0_1_ from ranking_configuration rankingcon0_ where rankingcon0_.user_id=?
[DEBUG] 2021-02-20 21:10:50.501 [main] ResultSetProcessorImpl - Preparing collection initializer : [com.kevinleader.bgr.entity.User.rankingConfigurations#6]
[DEBUG] 2021-02-20 21:10:50.501 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:50.501 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.rankingConfigurations#6]
[DEBUG] 2021-02-20 21:10:50.501 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:50.501 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:50.501 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-02-20 21:10:50.501 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.kevinleader.bgr.entity.User.wishedGames#5]
[DEBUG] 2021-02-20 21:10:50.501 [main] SQL - select wishedgame0_.user_id as user_id3_2_0_, wishedgame0_.id as id1_2_0_, wishedgame0_.id as id1_2_1_, wishedgame0_.igdb_game_id as igdb_gam2_2_1_, wishedgame0_.user_id as user_id3_2_1_ from wished_game wishedgame0_ where wishedgame0_.user_id=?
[DEBUG] 2021-02-20 21:10:50.502 [main] ResultSetProcessorImpl - Preparing collection initializer : [com.kevinleader.bgr.entity.User.wishedGames#5]
[DEBUG] 2021-02-20 21:10:50.502 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-20 21:10:50.503 [main] CollectionReferenceInitializerImpl - Found row of collection: [com.kevinleader.bgr.entity.User.wishedGames#5]
[DEBUG] 2021-02-20 21:10:50.503 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.WishedGame#6]
[DEBUG] 2021-02-20 21:10:50.503 [main] TwoPhaseLoad - Processing attribute `igdbGameId` : value = 119277
[DEBUG] 2021-02-20 21:10:50.503 [main] TwoPhaseLoad - Attribute (`igdbGameId`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.503 [main] TwoPhaseLoad - Processing attribute `user` : value = 5
[DEBUG] 2021-02-20 21:10:50.503 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.503 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.WishedGame#6]
[DEBUG] 2021-02-20 21:10:50.503 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:50.503 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.wishedGames#5]
[DEBUG] 2021-02-20 21:10:50.503 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:50.503 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:50.503 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-02-20 21:10:50.503 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.kevinleader.bgr.entity.User.rankingConfigurations#5]
[DEBUG] 2021-02-20 21:10:50.503 [main] SQL - select rankingcon0_.user_id as user_id8_0_0_, rankingcon0_.id as id1_0_0_, rankingcon0_.id as id1_0_1_, rankingcon0_.configuration_name as configur2_0_1_, rankingcon0_.genres as genres3_0_1_, rankingcon0_.highest_price as highest_4_0_1_, rankingcon0_.lowest_price as lowest_p5_0_1_, rankingcon0_.platforms as platform6_0_1_, rankingcon0_.release_span as release_7_0_1_, rankingcon0_.user_id as user_id8_0_1_ from ranking_configuration rankingcon0_ where rankingcon0_.user_id=?
[DEBUG] 2021-02-20 21:10:50.504 [main] ResultSetProcessorImpl - Preparing collection initializer : [com.kevinleader.bgr.entity.User.rankingConfigurations#5]
[DEBUG] 2021-02-20 21:10:50.504 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:50.504 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.rankingConfigurations#5]
[DEBUG] 2021-02-20 21:10:50.504 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:50.504 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:50.505 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-02-20 21:10:50.505 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:50.572 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2021-02-20 21:10:50.573 [main] TransactionImpl - begin
[DEBUG] 2021-02-20 21:10:50.574 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2021-02-20 21:10:50.574 [main] SQL - insert into user (email, password, user_name) values (?, ?, ?)
[DEBUG] 2021-02-20 21:10:50.576 [main] IdentifierGeneratorHelper - Natively generated identity: 120
[DEBUG] 2021-02-20 21:10:50.576 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:50.576 [main] TransactionImpl - committing
[DEBUG] 2021-02-20 21:10:50.576 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2021-02-20 21:10:50.576 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2021-02-20 21:10:50.576 [main] Collections - Collection found: [com.kevinleader.bgr.entity.User.rankingConfigurations#120], was: [<unreferenced>] (initialized)
[DEBUG] 2021-02-20 21:10:50.576 [main] Collections - Collection found: [com.kevinleader.bgr.entity.User.wishedGames#120], was: [<unreferenced>] (initialized)
[DEBUG] 2021-02-20 21:10:50.577 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2021-02-20 21:10:50.577 [main] AbstractFlushingEventListener - Flushed: 2 (re)creations, 0 updates, 0 removals to 2 collections
[DEBUG] 2021-02-20 21:10:50.577 [main] EntityPrinter - Listing entities:
[DEBUG] 2021-02-20 21:10:50.577 [main] EntityPrinter - com.kevinleader.bgr.entity.User{rankingConfigurations=[], password=finalanswer1mil, id=120, userName=rphilman, wishedGames=[], email=rphilman@yahoo.com}
[DEBUG] 2021-02-20 21:10:50.580 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:50.580 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:50.581 [main] SQL - select user0_.id as id1_1_0_, user0_.email as email2_1_0_, user0_.password as password3_1_0_, user0_.user_name as user_nam4_1_0_, rankingcon1_.user_id as user_id8_0_1_, rankingcon1_.id as id1_0_1_, rankingcon1_.id as id1_0_2_, rankingcon1_.configuration_name as configur2_0_2_, rankingcon1_.genres as genres3_0_2_, rankingcon1_.highest_price as highest_4_0_2_, rankingcon1_.lowest_price as lowest_p5_0_2_, rankingcon1_.platforms as platform6_0_2_, rankingcon1_.release_span as release_7_0_2_, rankingcon1_.user_id as user_id8_0_2_, wishedgame2_.user_id as user_id3_2_3_, wishedgame2_.id as id1_2_3_, wishedgame2_.id as id1_2_4_, wishedgame2_.igdb_game_id as igdb_gam2_2_4_, wishedgame2_.user_id as user_id3_2_4_ from user user0_ left outer join ranking_configuration rankingcon1_ on user0_.id=rankingcon1_.user_id left outer join wished_game wishedgame2_ on user0_.id=wishedgame2_.user_id where user0_.id=?
[DEBUG] 2021-02-20 21:10:50.582 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-20 21:10:50.582 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [com.kevinleader.bgr.entity.User.rankingConfigurations#120]
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [com.kevinleader.bgr.entity.User.wishedGames#120]
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.User#120]
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Processing attribute `email` : value = rphilman@yahoo.com
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Processing attribute `password` : value = finalanswer1mil
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Processing attribute `rankingConfigurations` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Attribute (`rankingConfigurations`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Processing attribute `userName` : value = rphilman
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Processing attribute `wishedGames` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Attribute (`wishedGames`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.583 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.User#120]
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.rankingConfigurations#120]
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.rankingConfigurations
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionLoadContext - Collection fully initialized: [com.kevinleader.bgr.entity.User.wishedGames#120]
[DEBUG] 2021-02-20 21:10:50.583 [main] CollectionLoadContext - 1 collections initialized for role: com.kevinleader.bgr.entity.User.wishedGames
[DEBUG] 2021-02-20 21:10:50.583 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-02-20 21:10:50.583 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : com.kevinleader.bgr.entity.User#120
[DEBUG] 2021-02-20 21:10:50.583 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2021-02-20 21:10:50.645 [main] SQL - select wishedgame0_.id as id1_2_0_, wishedgame0_.igdb_game_id as igdb_gam2_2_0_, wishedgame0_.user_id as user_id3_2_0_, user1_.id as id1_1_1_, user1_.email as email2_1_1_, user1_.password as password3_1_1_, user1_.user_name as user_nam4_1_1_, rankingcon2_.user_id as user_id8_0_2_, rankingcon2_.id as id1_0_2_, rankingcon2_.id as id1_0_3_, rankingcon2_.configuration_name as configur2_0_3_, rankingcon2_.genres as genres3_0_3_, rankingcon2_.highest_price as highest_4_0_3_, rankingcon2_.lowest_price as lowest_p5_0_3_, rankingcon2_.platforms as platform6_0_3_, rankingcon2_.release_span as release_7_0_3_, rankingcon2_.user_id as user_id8_0_3_ from wished_game wishedgame0_ left outer join user user1_ on wishedgame0_.user_id=user1_.id left outer join ranking_configuration rankingcon2_ on user1_.id=rankingcon2_.user_id where wishedgame0_.id=?
[DEBUG] 2021-02-20 21:10:50.647 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-02-20 21:10:50.648 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2021-02-20 21:10:50.648 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [com.kevinleader.bgr.entity.User.rankingConfigurations#2]
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.WishedGame#3]
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Processing attribute `igdbGameId` : value = 2899
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Attribute (`igdbGameId`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Processing attribute `user` : value = 2
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.WishedGame#3]
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Resolving attributes for [com.kevinleader.bgr.entity.User#2]
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Processing attribute `email` : value = scoobydoolover@yahoo.com
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.648 [main] TwoPhaseLoad - Processing attribute `password` : value = supersecret2
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Processing attribute `rankingConfigurations` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Attribute (`rankingConfigurations`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Processing attribute `userName` : value = fhensen
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Processing attribute `wishedGames` : value = NOT NULL COLLECTION
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Attribute (`wishedGames`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-02-20 21:10:50.649 [main] TwoPhaseLoad - Done materializing entity [com.kevinleader.bgr.entity.User#2]
[DEBUG] 2021-02-20 21:10:50.649 [main] CollectionLoadContext - 1 collections were found in result set for role: com.kevinleader.bgr.entity.User.rankingConfigurations
